"PC1","PC2","PC3"
-9.88666493286496,0.400735741115535,-0.00448937901113745
-10.5222487422837,0.451305716314791,-0.0092550434463369
-9.21283619339984,0.403000117100663,0.00579437481869368
-10.789016545667,0.237659655596186,0.0638251491233133
-8.45489405920279,0.587677771194804,-0.0390815899328202
-9.99233936813722,0.555888254103899,-0.0140034358351192
-7.98117446602603,0.413400300109621,-0.0131154318263814
-9.16145200290808,0.398430829103414,0.00796082955321458
-7.40283359241046,0.637501391226644,-0.0584120515531397
-9.11677332984821,0.613616860298183,-0.0355595764126465
-9.65927647150364,0.634321067585596,-0.00201327921033732
134.107308959212,-69.817761536975,5.91147142138201
-10.122766074153,0.792559324670195,-0.0109116882459592
-10.3676996329543,0.996381473277673,-0.0372175289588462
-9.68523015620024,0.662992325827359,-0.0226351081241248
-8.86390316101353,1.23876883846151,-0.00755882807108258
130.249434267196,-69.333101159594,0.561159223080282
-6.03691949610118,0.709174658182232,-0.0308359869106364
-9.11499449354223,1.0022332356427,0.0590049946667759
-9.13094558774438,1.27258922320686,-0.0141875600038458
-9.18713418802157,1.29855057694273,-0.0310403111494616
-5.99680090351997,0.321557319148095,0.00997626683489782
-11.4818764993202,0.637827057063337,-0.0154972759476846
-11.2846462265916,0.714168372138251,-0.0462843999273827
-6.26999477944556,0.404062545609882,-0.0347638882614871
-8.49761247956829,0.365821610613787,0.00891723356647398
-9.99601808989047,0.279309478990255,0.00785451399928239
-10.6985179660507,0.814571493954391,-0.00786842195439182
-11.5780743578559,-0.226597801626471,0.157614980069877
-9.8353339612253,0.958227718043766,0.00668364182139022
-8.6147916383109,0.388369918313168,0.0312741194191141
-7.62944656346694,0.320479876879527,0.00587523272864635
-9.70958260648942,0.091410384012284,0.0410629315334392
-10.9665008186455,0.385785149289108,0.0240685942788729
-11.6762560511211,-0.288483861546293,0.228896802614146
-11.3471925015353,0.261875977742931,0.0442304711829313
-8.8175875264844,0.489181554438388,0.000618586109214679
-8.89202416560359,0.452959956029505,0.00385972161904338
-11.5511847248147,-0.218349893991352,0.150805720059467
-11.5577495297726,-0.215326661457895,0.204484550445669
-11.2043145741292,0.498281018785693,0.0100200104346802
-10.9621078364842,0.628000975597518,0.00858079518341039
-11.3036293307229,0.623960710198959,-0.0261898618840741
-10.2498818870187,0.602107246581901,-0.0796775535671234
-11.4500961889701,0.272901928307739,0.0954869715067109
-10.1329869696004,0.49300118704765,-0.0114202121895739
-10.7688919095046,0.511194153250466,0.0179318565469465
-8.64259712220255,0.414342303623886,0.0277042606055236
-10.202054038623,0.328331420552003,0.0417642844079784
-10.073022357025,0.393516001958774,0.00538274167297646
-10.8346376206218,0.52580784866275,-0.0326977086802488
-9.66890327532509,0.600360114981754,0.0620098560640387
-10.9631300931955,0.288907080002573,0.0261747849615528
-11.506971661983,-0.250926604139592,0.197090949009951
-9.82439138057313,0.352714189144648,0.0217559592063574
-9.63079465447225,0.353724965225676,0.0437954082968389
-8.69892938053432,0.455226686069173,-0.0239278475702682
-11.4518103421169,0.542599747514493,0.0045702168092904
-11.1674118511427,0.4193679141875,0.044162709574854
-11.3083610195024,-0.128893444652715,0.150266469166641
-5.74996717189816,0.531160832707937,-0.0281701650427857
-5.57414983328191,0.553535838023085,-0.0359763747371808
-4.46753615021128,0.443026698498301,-0.00611466082857201
-5.99369826629837,0.298029610874541,0.0562710919037408
-5.54794617172765,0.559024541974644,-0.00367752792374472
-4.38514230859026,0.391266614421382,0.00877023771290146
-10.0474779705415,0.107690991291292,0.383197070429808
-10.0196604502392,0.551665690570019,0.234354222045702
-10.0056622949436,0.235960836783419,0.354179334900019
-9.70074783337313,0.393932042867439,0.292031191337214
234.579952224669,3.80753976457418,-18.3024413212047
-10.5688066635474,0.321172657954901,0.0773354297174876
-11.083929812435,0.365547311847275,0.0766025109680877
-11.4219754791451,-0.243747307990924,0.177118936958663
-9.8004422370087,0.113695446797613,0.0673714288151815
-10.6397838269744,0.36276532076719,0.056819444603669
-6.07447436070278,0.323951875873196,0.00535297454596413
-11.5368076078637,-0.307268210572465,0.180786968196562
-10.2712224554715,0.19934277831047,0.121782138609993
-10.9729214402427,0.59846144162748,0.0198819314832841
-11.1895504046059,0.0424638256741949,0.153663283218957
-10.4970459658155,0.513082053667968,0.0311071187390179
-6.6607620242724,0.434134884709141,0.00199306248527731
127.967656595725,-71.8448355496139,1.23222327610213
-9.47089333813499,0.471096414409679,0.0186523260995656
-5.53478432540817,0.482742767045076,-0.0267724216997485
-5.80468174222109,0.504944127803687,-0.017264859554631
-4.74140078699608,0.477174349762723,-0.0334172404372848
-5.43950586319273,0.469395467065855,-0.0158440559051241
-5.80234460487027,0.392016293860782,0.0283443873641149
300.488279590056,33.6003396019279,-2.9461454161365
-10.5990620818718,0.611560057572274,0.0126915081981922
-10.1567767179209,0.326630657032495,0.0444428408370988
-10.6069323294153,0.445774666073154,0.031243086307831
295.026880298255,30.6641994241149,-2.23689862055846
-8.9273679696707,0.415577037345253,0.00866896285118079
-10.9875584591714,0.307453298901836,0.0197591127321863
-4.91488427674676,0.475472246282783,0.00272680902914549
-4.41219714684371,0.474533643751211,0.0177761727234641
-4.84634176839613,0.52526730901677,-0.0320232999351223
-5.58383102073339,0.540021609180895,-0.0187882962215721
-5.54730026047155,0.58009867922425,-0.0447298001943203
-3.09563423557702,0.323263804586057,-0.00575172754471933
-6.09006469341372,0.540407810044816,-0.00142852174496904
-10.655478767553,0.623942594209931,-0.00213360548640929
-11.0740619042214,0.279555995092028,0.037209430394519
-6.49274999272658,0.453387361998585,0.0252662407588738
-10.6027350457518,0.404566622892392,0.0372827277378189
-10.4294778409007,0.308013278319878,0.0621903787688219
-10.110309160525,0.152740950783675,0.0980702160342263
-9.57612037216444,0.595277923428125,-0.000264329838895512
-9.28841114842503,0.360077319859777,0.0432719941721446
-8.21466738607781,0.219753345931276,0.03797098760329
-10.8193488941368,0.414395799117105,0.0340462812355333
-10.472029271429,0.363390322537866,0.0265828014267425
-10.2119254216641,0.357239416776167,0.0125387172930389
-5.9901721297687,0.382975412287906,-0.0098387741235677
-10.8457575668463,0.501179677266934,0.0148387075603358
-7.82108481567398,0.089268521159576,0.0454134608528811
-10.8212526103839,-0.0615816106354203,0.130474133413483
-11.4996187003454,0.526837384591045,0.0236639419329288
-11.5298874758482,-0.207490689530984,0.187899782950527
-9.57137874948069,0.505430154283785,0.0110471456454686
299.475613855785,31.3871312683313,-3.32044135352609
-8.90114413894779,0.633407421941079,0.183262079488552
-10.5924426294161,0.583239914368406,0.0189433657996226
-6.86868210664021,0.432770614661965,0.0047261241676047
-10.8334170444171,-0.142825239128388,0.188046615902087
-7.92634686965704,0.410873680073708,0.0562378028947425
-10.6793684302913,-0.066052447629258,0.183755569525522
-10.4308212963201,0.501297769056164,-0.00946974708178661
-8.29359395961888,0.443332188014013,0.0255497432448019
-10.6142450789584,0.439211083314497,0.00761525626134279
-8.2246148228857,0.358976895629325,0.0387031509868325
-8.60700432778747,0.424294716551706,0.0882250548977711
-11.0214297855213,0.568032488040563,-0.0467995109812104
-11.0630202518776,0.717544883622655,-0.051309068281333
-10.3289735093374,0.451132636092501,0.00365533238683341
-9.9337717992301,0.175629467767616,0.0921304161316571
-10.7345184030316,0.500496761015861,0.00774873634819497
-11.5740932014953,-0.201996825308786,0.186659479778419
-10.7822218553072,-0.0554750088895259,0.168397774053643
-11.1822713854896,0.574774105006176,-0.0109821972633197
-11.1506684646982,-0.130490112153202,0.159607085815114
-11.4257253580901,0.342682800872992,0.0266934111214482
-7.6229900018374,0.357183528666077,-0.0264636095979916
-10.0617059866509,0.346038676684175,0.0404747654354886
-11.1057631439298,0.671476971341012,-0.0386279554077756
-10.6603268997835,0.287283795487565,0.0342088908545615
-7.466050180019,0.446367120869526,0.00102694248785615
-9.94937677579786,0.574903604783976,-0.0826637840386176
-10.5059386461413,0.344884831171121,0.0334605536496184
-10.5501302074425,0.474271076833613,0.00185097057552312
-9.69987396871169,0.393011230676002,-0.00818093154794729
-3.98416617795114,0.411512882594155,-0.0443420554603303
-4.92915480182488,0.563090453976264,-0.0376745259262482
-2.66812510318737,0.310906696004704,-0.0109552036266413
-2.9299681490306,0.307496654834197,-0.0397914816858982
-3.74772957180646,0.475025885493717,-0.0258218568870997
-4.83122354834527,0.538954021714953,-0.0209565166980453
-4.30237609664353,0.4833668814831,-0.0557896821731259
-10.2711869298808,0.346437875540362,0.00984432952220732
-11.0155250028429,0.642798136420479,-0.0468565477434573
-11.1063912111735,-0.144721024038749,0.144404756685654
-11.2660495942478,0.623161526289499,-0.0220716296267813
-10.7000634078767,0.283198622372513,0.0540149428091462
-9.48846128899125,0.53587266838644,-0.00765240744063012
-10.5002618606781,0.346379963131957,0.0271773058089616
-10.8837717868024,0.456566187128853,-0.0323218479915308
-10.8140447633281,0.538186890136023,0.00387513395100284
-8.27388367809709,0.430043592196745,0.00821818022161238
-11.4554726168385,0.416660358873573,0.00900206839458452
-11.2682797279921,0.552716304883853,0.0257092004205482
-11.4496098921067,-0.185153794354495,0.187840967471895
-11.47779053301,0.239446005941261,0.0509878299754636
-11.3747017087224,0.347806472479887,0.0222157894738915
210.47330948136,-48.4660010695441,-11.4582853936734
-10.5873927494092,0.379937584198311,0.0307776327408387
-9.00023658011347,0.425281915764395,0.0343648105750981
-9.86605169875861,0.516330636978382,-0.0212108608818427
-10.5232817514046,0.402100881632097,0.0296277938622113
-10.8361045969936,0.653311132024695,-0.0114705153653293
-7.45943477980105,0.430733152372439,0.0111408858923879
-9.05305676312294,0.603042550075955,-0.00592048480236758
-8.9094780127666,0.602468542192699,0.0378487404468972
-9.33183074760177,0.471402882604561,0.0276970923952455
-8.34263072932008,0.387869400272551,0.012386648614779
-9.64661246800363,-0.0585127696411469,0.173079066725178
-9.62471043376112,0.639964131982611,-0.02972976744551
-10.8041242950101,0.497084681304139,0.0117349781394165
-11.1941770867919,0.685280080303562,-0.0509883437729781
-10.4176854649804,0.345331861059454,0.0258776165979222
-10.0463707337243,0.688978796952628,-0.0129683943200102
-11.3136591091527,0.292281937448015,0.0425895671275835
-7.97398059065869,0.339575131804036,-0.0109577283196163
-10.8237483632268,0.444080499593727,0.0421670583133797
-11.0936417045248,0.513440420964479,0.0179258826720407
-7.91322181077075,0.362152018609319,0.0252336956500006
-11.3727931841468,0.247858705282257,0.0700608902827106
-10.9359684537599,-0.0596290919244658,0.142958786965317
-11.2746062378319,0.543726740887808,-0.0376938482646054
-10.1767275410183,0.126962859001056,0.102324801788924
-11.3419374965611,0.261855675916009,0.0431660159399209
-11.2017650023464,0.68492812513207,-0.00717476964093865
-10.390474324023,0.41339000800767,0.0266346124045036
-11.5784388492906,-0.273969506983495,0.188933817084517
-10.2399117336254,0.465038628473255,-0.00575025757435782
-11.0796672033245,-0.120331491485363,0.164855463412183
-6.591179338679,0.346025517215412,-0.0184490207677572
-11.0905061378642,-0.187945712657478,0.16720667632009
-8.80997053545964,0.507752551352146,-0.00704308317104975
-9.97708360722967,0.364360970775407,0.0334343410842629
-8.47873187831455,0.388499757480914,0.0121198799870706
-8.79697743336008,0.337718382562844,0.0315829157917943
-6.60638411606957,0.353871617015803,0.0352862406854143
-10.2478470852112,0.495930429500808,-0.00482165771469171
-10.7129604181568,0.63794112171659,-0.0339010699045323
-8.01750133425969,0.4997675971591,-0.0389329155206229
-9.40662319292515,0.379786635516036,0.00457761237694941
-5.45133909312744,0.346898710715468,-0.0132831362267574
-9.96768342730039,0.574187057349763,-0.0259859948429012
-9.03221034934636,0.500023551440072,-0.00776468452229395
-8.14800912045597,0.441595488889873,0.00705525388495088
-10.1513033751053,0.649176281831142,-0.0372115594023451
-10.9393923506207,0.28042894870425,0.0701207623254737
-11.6085923526799,-0.251464311234905,0.17621760306941
257.99652837953,6.19263054154929,-6.88174496157279
-11.1016427287206,0.374155907153081,0.0508111136343543
-9.59802754238001,0.416350814661236,0.0185230036533703
-11.2162648881693,-0.15326158907617,0.167102812785648
-11.3058836263593,-0.163450653288462,0.150316062279375
-9.08621838759952,0.429622046264717,0.0125927142231207
-8.08825253800922,0.441016299380949,-0.00595842950399838
-10.5678614580634,0.268243422633071,0.0730354135320218
-11.4098216612867,0.388496652042879,0.0162435469453095
-11.3706634461955,-0.178379266375842,0.186855240215216
-10.6105244298506,0.0988940461211439,0.105803328434915
-9.95935853155752,0.55616967202923,0.0208154216341239
-10.0662943797028,0.345321688807198,0.0529185666570228
-11.508264778218,0.226707432050531,0.0499333420062568
-11.3542867048012,-0.00213653825833548,0.132662869287733
-11.0818500426583,-0.105782319993468,0.197014610943049
-11.5558041363185,-0.244748394755418,0.213586999927306
-11.1074178873686,0.310964084390375,0.0478609411063514
-6.70877020836149,0.362345016475034,0.0247141077381752
-10.469441836318,0.618660251723754,-0.0232528655474234
258.673828050152,4.80971769986676,-4.81252908672539
-5.77413577264947,0.507164779384853,-0.000618275865351678
-7.99178158326757,0.517729293719375,0.0399436472439823
-5.86884642697939,0.4683448618877,-0.020471696671576
-7.35088722260666,0.683512654291223,-0.0280065787382242
-7.93245849740422,0.730082252984974,-0.0414727397245924
-8.0073319722481,0.536463753795192,-0.00910175111195832
-9.31793188507651,0.446872229014543,0.01542840527483
295.180897320597,27.7675828128647,-2.63989069510133
-11.4793274145063,0.391488832490478,-0.0062634600290622
-9.8296274245151,0.603321351562564,0.0096400610040532
-10.8511816376591,0.539805564410653,-0.00800566495664015
-10.8437381235808,0.635291761808484,-0.00527195643935555
-11.1479874340943,0.576545708970094,-0.0204787950757371
-11.4797101175109,0.379430900793988,0.067561424860462
79.4123335604264,30.7989872983983,-10.696999241643
-11.3064446541396,0.299800935683795,0.0262365353502984
-11.0045392421549,0.627093712753038,-0.022527474490548
-7.61198624835862,0.399330347439305,0.0261832859326133
-10.7296999112323,0.4087533065359,0.00822742109896649
-11.4858944331904,-0.312879677180414,0.220907685501499
-11.4307336250962,-0.192937341145805,0.210513568903956
-10.1063736264606,0.35559418619882,0.0516034194925297
-8.02996359359012,0.176096219070119,0.122108299584228
250.90929270999,25.7641130272455,-8.70327952031052
-10.2483510742777,0.0892238550057635,0.154156024699513
-9.97297406232497,0.0316060686958839,0.174099757249047
-9.68764502142622,0.286166391193119,0.124871503736804
-7.52489285154959,0.167099587486186,0.0851879812058245
-6.4233624366544,0.446411705773321,-0.0014422542947664
-8.076901270612,0.373672839867394,0.0344029900991212
-3.56207693355074,0.268044694397723,-0.0275827906076791
-5.01992153401162,0.364442138358187,0.00956168140840467
-5.93457274416823,0.389617809557883,0.00845648890366143
-8.02212241379151,0.633306370184398,-0.0324533485170706
-7.8100372070845,0.588128211629705,-0.0194542508920862
-9.52752575678148,0.294147558417862,0.0612339606513808
-10.9745437938056,-0.0766587760558614,0.142932439812239
-11.277121014992,0.669914637711809,-0.0737965429656995
-10.7902182991146,-0.0232842458029296,0.0956198266591916
-10.5456519007905,0.519981625873412,0.00571395178812496
-8.43243448427941,0.190025699950915,0.020855694957875
-10.7159098122961,0.373377149878629,0.0219348675625465
-11.1083002095012,0.35395920315096,0.0526390519485292
-11.1673832182732,-0.136553362950721,0.203746603908043
-9.39971382267558,0.318880968629137,0.00724046448920384
-10.0811833684817,0.321996281416392,0.0215000958174879
-9.77199726524328,0.0454090057535608,0.0960133282519608
-10.9080692654478,-0.0636799779532672,0.107058366153392
-11.0752664658027,0.289843474561969,0.0549177786702502
-9.82141108295992,0.0792152540225646,0.108560144060713
-8.75348061740542,0.247299359741802,0.0528402980105587
-6.76882786006635,0.435894164463387,0.00510795810168768
-8.81776665795704,0.402562373386774,0.0116806057873528
-9.88371221600093,0.475953212659579,0.0054119450929517
-10.0777217054598,0.00468245751903915,0.145968757891363
-11.182204229906,0.355141370547073,0.00871543789929005
-11.1768518670627,0.313499410996624,0.0519192926794654
-10.6471197435196,0.593679482710579,-0.0253633565894742
-11.0066607538192,-0.0844728995913673,0.190135700570961
-11.3373360823229,0.582449459921602,-0.0253072403472588
-10.7628701269545,-0.0545835531780157,0.109502782963563
-5.7459235659295,0.377314448468164,0.0293278127938758
-10.5235119422251,0.581335434903895,0.103700608183038
-8.59179667321893,0.432897712980637,0.0317320522536718
-11.2265504441922,0.416459635536339,0.117387283562129
-10.8272514925013,0.809156432887475,0.00343558576412045
-9.52116737044175,0.368348544467065,0.0322213013934739
-10.3690731718844,0.500802698397828,0.0351838090686581
-10.6507469633844,0.711030382069825,-0.000329853905708659
150.29283845056,-77.2281953753301,-78.9941047464013
-9.994153463945,0.550630626528081,-0.201200094535047
-9.50482924874313,0.37957099227283,-0.16085517943392
-10.4898173310937,0.478776672048116,-0.255593997153242
-10.8297751283067,0.429038556604444,-0.232278594556422
-9.85234887749468,0.468031666301575,-0.190586708807738
-8.80423074177329,0.415488650148681,-0.225373528198977
-8.63950662539959,0.453222389812991,-0.121647781348625
212.240375212577,-36.7494854771826,136.011108352636
-10.2052963672795,0.0411555324159031,0.0788312722158265
-10.9289628728556,0.284914477229455,0.0273342095883657
-11.3608297577432,0.337594038858082,0.0178139736897965
-10.9027651530608,0.268042298827925,0.031141347981399
-9.97003120701508,0.60242451645535,0.00804304674046187
-10.9432648195706,0.385628282867494,-0.00655315255666377
-7.44477312721385,0.468639775264796,-0.02618433552207
-11.4361645510207,0.533277767555075,-0.0408467921570272
-11.1840334674123,-0.115893364838196,0.155466974498997
-11.3316374015244,0.258790437109869,0.0457244503224582
-11.6100807088107,0.350653165261258,-0.000586563818096962
-10.7775527408851,0.553606264136539,0.0338998298443695
-11.5006036318552,0.737743296726023,-0.0459567229124727
-11.1156507920219,0.356965765172074,0.0267589976833502
-4.98743177252435,0.353448002855177,0.0325868357101227
-4.58018469325158,0.500067524209814,-0.0309765741617285
-4.06724537852913,0.421683276013333,-0.0113728213723515
-3.2606130993953,0.366809474718045,-0.0139788922225067
-3.4087764911135,0.398081464940679,-0.0170401582897338
-4.854484758795,0.567329458828885,-0.0152335787476238
-5.10381013071602,0.476134040461374,-0.0191159693400527
-5.59305692238509,0.576274133985362,-0.0254611924744959
-5.77335858053159,0.446407520597405,0.0137215242725027
-5.80609747395857,0.538088094479587,-0.0315604037809886
-5.77130876417678,0.595980554333486,-0.037332207901105
-8.78186150103224,0.567017547937699,0.0342321312858806
-8.57565447041469,0.467893765340171,0.0146301082776686
-4.34834777792772,0.371581112565569,0.0398714241243358
-7.36073494462472,0.584946012727682,-0.0193320072525794
-6.23262091383875,0.384198166901873,0.00972657602537843
-9.08839671688066,0.410046978669073,0.033175200124227
-8.48405767383773,0.430966947596783,0.0069044798861193
-6.08673768167451,0.304202370600129,0.0438515456789352
-5.84721864960583,0.495948824171676,0.00436622060893085
-4.98615818218525,0.386002472113907,-0.00882317899681323
-5.40849035873369,0.559143628642654,-0.0208770058450472
-6.08795454046731,0.546288578586862,-0.0466955087707978
-8.54403530221694,0.369710057891627,0.0051848834203949
-10.5214771826341,0.330320336186298,0.0233337860731895
-9.42698050999519,0.35741202756164,0.0447084960868678
292.106047351521,28.2959024568397,-2.42662312836732
-10.9820193513714,0.344302808609452,0.0643047776967403
-11.3884254853607,0.270396261952943,0.048987460045506
-11.0814856157503,0.42636606829104,-0.0174770059288314
-10.606782411534,0.604164616466609,0.0270294943514001
-7.1088233344871,0.28431248168697,0.0405860160088813
-8.60516058797839,0.439402279394958,0.0137332912888061
-8.86677021625366,0.596622020394729,-0.0277196003146232
-8.94891647593427,0.133195648491581,0.0867093507663865
-6.35642591263477,0.41976213480636,-0.000592125159574961
-8.93510886384707,0.418246005155541,0.00597307303669847
-11.552443768652,-0.250852843573865,0.207253122070849
-11.5009096737174,-0.0748261104040568,0.108676323528052
-9.88786238213813,0.572416005942792,-0.0366371561304514
-10.648916240984,0.317297992987795,0.0429030157314507
-8.09057925419878,0.225780342845627,0.0626113889532929
-10.9541123021468,0.393598643037367,-0.0171139504100024
-11.0887652492954,0.528851263506995,0.0119341204815941
-11.3787145672317,-0.085426805747273,0.140905013462846
-11.0945946155366,-0.0558643543776992,0.123791674555719
-11.1077025898624,0.57992779188342,-0.0101072649850765
-10.8853552801667,0.147696570826486,0.104236107872408
-11.4754125137083,0.357495965458745,0.0153958529584758
-11.3611373694528,-0.207970849553275,0.175954348242586
-10.7679912255999,0.166053294729132,0.106696934956434
260.340819961913,3.32403495706856,-4.14374920619226
-11.3460951776909,0.0322522168404587,0.139616924755757
-11.6211271152464,0.364890153414732,0.0294867148436759
-11.3012767712882,0.575305445389172,0.0206339786485008
-11.0038883341182,-0.0339103258946878,0.103184870906392
-7.70956889695459,0.42312687475122,0.0456365958075616
-11.5006151356336,0.0445302128243574,0.0782071849668078
-10.9914994296473,0.338175266862591,0.0309501334509463
-10.5752719789842,0.381344745557208,0.052565916351388
-9.84491785082754,0.534940156670647,-0.00432679331157171
-10.3789155125787,0.685997310020299,-0.0153632382777507
-10.4822705361988,0.352722085040254,0.0464945335871776
-6.66074765586633,0.41467729494219,0.022156970042473
-3.56575887617543,0.272735192723337,-0.0329864543264713
-6.87665074008206,0.401593011274802,0.0106836782832764
-8.7393701780287,0.38091375329862,0.0536958947308167
-11.3250856132189,-0.142541711925164,0.166785463941002
-10.9409593403826,0.00355595308644469,0.129984408999412
-9.88096583616046,0.748731385724091,0.0321335402526289
-11.1181701901712,0.33005844836362,0.059172362077612
-6.20958590848934,0.347339624520793,-0.00668949642959708
-10.6678663203108,-0.0254805887403157,0.134653058080892
-11.2362933430401,-0.155476264229871,0.154018983962207
-11.6455752332887,-0.267474573521946,0.162153690308184
-9.14798785526236,0.360620272988243,0.0397484605948439
-10.8198652697052,-0.0569195994218877,0.138537059217405
-11.3390814858353,0.218538214505516,0.0653083088828036
-11.1091421536607,0.1784516211428,0.0532578888080399
-10.9324019887013,0.391666684172491,0.0379666467544494
-11.3948167334388,-0.220341587379894,0.173617728929093
-11.3206755774626,-0.0198912736168107,0.142423012900447
